@RELATION trained/svmGenreRecog
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.040825,0.035149,3.136199,0.137530,0.202335,0.188764,0.012476,0.054145,-25.067567,3.403293,0.400125,0.453964,0.105579,0.061350,-0.035888,0.042654,-0.078739,-0.069376,-0.124675,0.120963,-0.124065,0.045908,0.002224,0.039253,0.012134,0.026584,0.007681,0.025227,0.000660,0.007125,0.028947,0.054912,0.002085,0.037629,0.024238,0.021781,0.136196,0.040277,0.029764,0.178344,0.009553,0.050997,1.056063,0.418264,0.435748,0.323461,0.277774,0.248383,0.246852,0.247454,0.245473,0.244928,0.252565,0.281282,0.241253,0.036899,0.003531,0.033872,0.013661,0.025944,0.009232,0.024236,0.001295,0.008301,0.024008,0.042204,0.003311,0.010843,240.000000,0.086505,blues
0.042689,0.038315,3.165642,0.131954,0.195819,0.206195,0.013439,0.055017,-25.150495,3.314636,0.427186,0.422997,-0.139042,0.019909,0.031050,0.249364,0.027833,-0.223904,-0.185571,-0.121454,-0.265939,0.030137,0.013924,0.062644,0.012997,0.011851,0.008537,0.057658,0.000474,0.001877,0.030605,0.021120,0.006936,0.038658,0.024905,0.019772,0.123637,0.036768,0.030266,0.187128,0.010826,0.041585,1.057430,0.457199,0.469126,0.326894,0.312108,0.302745,0.258326,0.259444,0.242303,0.253151,0.236263,0.259830,0.221135,0.030476,0.014201,0.044022,0.014166,0.012827,0.010596,0.035405,0.000815,0.002569,0.024348,0.020723,0.008858,0.010010,171.428571,0.080000,blues
0.040261,0.020507,3.128671,0.136485,0.198846,0.213604,0.012327,0.053302,-27.040389,3.157943,0.466401,0.755542,0.173823,0.270251,0.063417,0.161487,-0.005674,-0.224766,-0.126245,-0.058619,-0.108577,0.040986,0.001991,0.052266,0.013858,0.046822,0.003954,0.027423,0.000399,0.005024,0.027771,0.038543,0.000897,0.040259,0.032170,0.013916,0.168716,0.043106,0.028985,0.221625,0.011697,0.053336,1.479396,0.478138,0.396265,0.280953,0.246683,0.249393,0.221852,0.247128,0.213348,0.216757,0.206923,0.211086,0.229636,0.034627,0.002217,0.043516,0.010232,0.029234,0.003276,0.021141,0.000820,0.006195,0.030818,0.036376,0.001192,0.010817,133.333333,0.076046,blues
0.044049,0.030672,3.144146,0.140566,0.205822,0.177355,0.011767,0.059976,-25.488217,3.571708,0.396388,0.488098,0.056844,0.003075,-0.123462,0.104776,-0.034642,-0.171741,-0.045514,-0.029161,-0.157976,0.029358,0.004277,0.039391,0.020857,0.042333,0.007384,0.026083,0.001284,0.003811,0.023499,0.052059,0.004093,0.036491,0.028579,0.017406,0.132637,0.046993,0.029749,0.199921,0.010011,0.064203,1.131474,0.483539,0.462416,0.318226,0.274348,0.293401,0.241652,0.261123,0.231919,0.243841,0.240594,0.225721,0.264618,0.029088,0.006466,0.032083,0.022716,0.027884,0.009311,0.019995,0.002409,0.005066,0.021477,0.035304,0.006586,0.009393,150.000000,0.076372,blues
0.047143,0.024432,3.131861,0.146200,0.206162,0.267761,0.015293,0.053741,-25.688127,3.048129,0.327009,0.633273,-0.017282,0.040768,0.092008,0.101471,0.068455,-0.115952,-0.143194,0.036395,-0.188026,0.029087,0.010284,0.031448,0.006554,0.028130,0.011782,0.056338,0.000600,0.003173,0.037835,0.027689,0.005401,0.037032,0.022876,0.014045,0.177150,0.034069,0.026161,0.192789,0.011550,0.037732,1.262249,0.495290,0.464657,0.385059,0.340466,0.303662,0.278676,0.273920,0.271428,0.294665,0.283275,0.284792,0.280502,0.032438,0.016418,0.034901,0.010256,0.028972,0.016140,0.040836,0.001099,0.005994,0.031892,0.026071,0.010516,0.010109,171.428571,0.094714,blues
0.046770,0.035759,3.108230,0.142113,0.200220,0.253437,0.011479,0.058243,-24.582919,3.148854,0.102612,0.556196,0.108852,0.139865,-0.050664,0.137348,-0.083341,-0.150340,-0.243841,-0.212202,-0.166589,0.031712,0.005329,0.059754,0.031049,0.020643,0.007471,0.023876,0.001336,0.005105,0.028746,0.039275,0.005779,0.036910,0.021405,0.020917,0.155074,0.035585,0.028749,0.169125,0.008212,0.045331,0.942725,0.405441,0.379542,0.311769,0.234651,0.279616,0.243711,0.255442,0.227814,0.225226,0.254951,0.251513,0.241536,0.035931,0.008026,0.045920,0.031790,0.018787,0.007462,0.021427,0.002124,0.005768,0.026727,0.033136,0.008843,0.009794,133.333333,0.091595,blues
0.037777,0.044353,3.146306,0.125192,0.191208,0.156219,0.015053,0.045422,-24.821345,3.376856,0.283149,0.414505,-0.148014,-0.132862,-0.082767,0.043906,-0.119979,-0.257134,-0.179095,-0.137001,-0.205857,0.024040,0.006465,0.030293,0.030850,0.036796,0.009340,0.014479,0.000538,0.005413,0.026987,0.058643,0.003483,0.037681,0.015659,0.026459,0.163033,0.029156,0.028187,0.108181,0.011956,0.022720,1.120805,0.407004,0.502147,0.347991,0.292911,0.324433,0.263669,0.281876,0.261786,0.261435,0.280402,0.274661,0.271870,0.029942,0.012050,0.028224,0.031590,0.031459,0.010241,0.014304,0.001171,0.006929,0.022807,0.039186,0.006843,0.010820,171.428571,0.083333,blues
0.049791,0.014503,3.104062,0.132513,0.188074,0.305845,0.016866,0.064408,-27.346809,2.822587,0.258031,0.658506,0.032790,-0.047873,-0.073121,0.093428,0.063041,0.025636,0.102436,0.024041,-0.108858,0.012956,0.003670,0.044758,0.016815,0.021878,0.002420,0.016223,0.001484,0.006122,0.034033,0.063512,0.002217,0.034694,0.027271,0.017402,0.279637,0.034984,0.028773,0.250305,0.016301,0.039661,1.803143,0.714763,0.502113,0.407716,0.405500,0.361033,0.342934,0.313214,0.290737,0.317011,0.340270,0.265725,0.224907,0.015266,0.006836,0.047338,0.021980,0.022717,0.002428,0.017188,0.002800,0.007942,0.031470,0.046696,0.002952,0.012928,200.000000,0.091928,blues
0.045280,0.035245,3.111624,0.143725,0.205270,0.225077,0.011348,0.056065,-25.021595,3.268831,0.371889,0.551370,-0.005954,0.097083,-0.345207,0.002678,-0.117778,-0.252353,-0.208960,-0.153940,-0.231127,0.052575,0.003714,0.048473,0.033947,0.018226,0.007033,0.024995,0.001083,0.010803,0.027846,0.039417,0.002133,0.037464,0.028391,0.019061,0.156498,0.040179,0.028242,0.184479,0.008776,0.050518,1.060981,0.408967,0.395770,0.298620,0.254566,0.252352,0.257629,0.234577,0.226226,0.232769,0.232926,0.246782,0.246695,0.047251,0.004504,0.038342,0.032838,0.019057,0.007805,0.017709,0.002514,0.009759,0.026919,0.033722,0.003095,0.010993,133.333333,0.092004,blues
0.035177,0.012312,3.156732,0.121627,0.186312,0.168559,0.011389,0.047392,-27.436183,3.373960,0.372863,0.610492,-0.089645,-0.055760,-0.054019,0.047920,0.016116,0.049438,0.007060,-0.045815,-0.146163,0.017898,0.007432,0.037931,0.010015,0.046248,0.004891,0.034990,0.001520,0.006569,0.026200,0.046648,0.003762,0.038410,0.019670,0.009993,0.206241,0.037906,0.034003,0.163336,0.013253,0.036932,1.455132,0.514314,0.465823,0.349902,0.313187,0.265661,0.244624,0.256506,0.240355,0.240883,0.273470,0.243208,0.227841,0.021908,0.011817,0.031321,0.012727,0.034347,0.006820,0.025609,0.002649,0.007674,0.021764,0.034552,0.005078,0.010531,150.000000,0.078824,blues
0.102838,0.022844,3.105395,0.204326,0.212897,0.832354,0.006771,0.160749,-24.218130,2.304467,1.005106,0.338877,0.079005,-0.038873,-0.059371,-0.038861,-0.083871,-0.160571,0.115282,-0.086254,0.155515,0.036183,0.001553,0.057646,0.012922,0.024976,0.017600,0.044426,0.001215,0.007567,0.015395,0.032846,0.004350,0.026950,0.033472,0.011709,0.133094,0.031542,0.016774,0.356335,0.002853,0.104240,0.850842,0.399217,0.390713,0.278482,0.254482,0.256333,0.236291,0.247685,0.219094,0.233252,0.210983,0.214795,0.203951,0.029990,0.001945,0.035306,0.013253,0.017715,0.015666,0.032291,0.002230,0.006708,0.014579,0.021691,0.006892,0.007758,171.428571,0.182073,blues
0.103829,0.020798,3.158169,0.207385,0.217348,0.872837,0.005827,0.165145,-24.255434,2.056145,0.681414,0.559857,0.221374,-0.046776,0.063186,0.100677,-0.157420,0.043346,0.243406,-0.007201,0.177659,0.020841,0.003602,0.048229,0.009412,0.035360,0.009213,0.055636,0.002837,0.008586,0.017296,0.036029,0.002721,0.029414,0.034567,0.010911,0.109290,0.034009,0.019356,0.356257,0.003274,0.113100,0.970274,0.417876,0.418923,0.262182,0.297204,0.271539,0.281413,0.291000,0.240169,0.203483,0.205717,0.226109,0.210635,0.020970,0.005508,0.036066,0.009956,0.028245,0.010517,0.037361,0.005440,0.008610,0.015712,0.026276,0.003365,0.009267,133.333333,0.119464,blues
0.098213,0.011846,3.143656,0.202738,0.212942,0.870667,0.005393,0.160008,-25.888253,1.915819,1.381229,0.690118,0.176321,0.095273,-0.068950,0.442574,-0.028447,0.075132,0.224092,-0.176745,0.153211,0.013166,0.001708,0.052491,0.006102,0.048548,0.008700,0.050815,0.000297,0.002022,0.015331,0.053071,0.001471,0.034702,0.029149,0.006007,0.135162,0.027507,0.015793,0.287282,0.004042,0.081745,0.818398,0.370950,0.341461,0.286804,0.267494,0.239086,0.218729,0.283857,0.281308,0.311509,0.217587,0.208774,0.216019,0.017708,0.001612,0.035087,0.007428,0.029941,0.012186,0.036602,0.000336,0.002393,0.010938,0.029775,0.001810,0.007517,171.428571,0.125536,blues
0.091365,0.023419,3.144366,0.194164,0.212160,0.783586,0.006524,0.124041,-24.069440,1.994863,0.657186,0.748857,0.167958,-0.145427,-0.183396,0.054755,-0.056069,-0.040686,0.232078,-0.098556,-0.044366,0.023412,0.001514,0.050970,0.018156,0.033554,0.008264,0.038448,0.002090,0.007614,0.015687,0.041897,0.001857,0.027002,0.031743,0.012949,0.111454,0.030714,0.018449,0.345896,0.003076,0.073794,0.998306,0.457835,0.306474,0.241956,0.242549,0.245019,0.228938,0.241437,0.234708,0.214947,0.226447,0.216229,0.199277,0.022687,0.001570,0.035751,0.016833,0.027978,0.009328,0.034157,0.003086,0.008337,0.014345,0.028188,0.001870,0.009057,133.333333,0.115694,blues
0.094867,0.029706,3.123097,0.203991,0.215230,0.794281,0.007422,0.137975,-24.000326,1.998706,0.977754,0.614021,0.091156,-0.046531,0.007106,0.383965,0.055005,0.107417,0.130491,-0.188539,0.140611,0.020515,0.003180,0.049848,0.008481,0.031300,0.008975,0.057434,0.000599,0.006212,0.024851,0.046019,0.002815,0.031966,0.026375,0.010951,0.132956,0.027484,0.014954,0.268124,0.003241,0.081265,0.579731,0.308107,0.290143,0.260862,0.257898,0.261304,0.263106,0.279488,0.283005,0.252947,0.274669,0.220689,0.208191,0.025902,0.004532,0.036293,0.010211,0.025718,0.012812,0.036757,0.000818,0.009098,0.016663,0.031913,0.003793,0.007531,200.000000,0.107754,blues
0.050222,0.038453,3.020030,0.162252,0.213263,0.264491,0.011801,0.030361,-24.846901,2.872636,1.528481,0.532888,0.262699,0.082764,-0.010809,0.270059,-0.076786,0.012860,0.176119,-0.172616,0.090636,0.029254,0.000509,0.063733,0.012162,0.065682,0.007495,0.037525,0.000155,0.004550,0.019533,0.037847,0.000801,0.034375,0.017000,0.018370,0.173584,0.025406,0.017984,0.111273,0.006708,0.015861,0.717873,0.237562,0.338039,0.205417,0.182287,0.194075,0.197745,0.203054,0.198371,0.178476,0.226977,0.191733,0.178102,0.028876,0.000495,0.040829,0.012964,0.049000,0.009954,0.027242,0.000141,0.005192,0.017388,0.025091,0.000871,0.006674,133.333333,0.165638,blues
0.062880,0.017253,3.074753,0.175183,0.216188,0.368404,0.008547,0.062763,-25.705301,2.763694,1.166950,0.444701,0.081982,-0.037989,-0.085665,0.132575,-0.079627,0.057959,0.118314,-0.126331,0.074557,0.032453,0.001532,0.063584,0.010401,0.031096,0.014736,0.049386,0.000823,0.005315,0.027780,0.051936,0.002414,0.036393,0.030625,0.011802,0.167538,0.041622,0.021861,0.234183,0.006859,0.072178,1.129424,0.340263,0.367514,0.248106,0.250154,0.256955,0.219320,0.227577,0.205430,0.192333,0.203915,0.208520,0.198594,0.031916,0.002417,0.045945,0.010955,0.028098,0.017208,0.038140,0.001734,0.005854,0.024179,0.037337,0.003372,0.009232,120.000000,0.147436,blues
0.076783,0.017656,3.169453,0.180800,0.211104,0.502104,0.005606,0.081389,-24.979445,2.742754,1.015965,0.218878,-0.120735,-0.381437,-0.160726,0.142543,-0.068756,0.199729,0.231128,-0.022248,0.147981,0.024168,0.001874,0.045461,0.012727,0.021871,0.028454,0.048934,0.000909,0.015624,0.014073,0.032289,0.003434,0.029246,0.025528,0.007201,0.096008,0.028148,0.014826,0.228286,0.003486,0.073051,0.638426,0.316321,0.297570,0.221471,0.233275,0.202170,0.201875,0.194001,0.205761,0.191212,0.184827,0.170439,0.174926,0.022144,0.002269,0.030130,0.012490,0.018264,0.026748,0.029082,0.000786,0.012536,0.011931,0.021210,0.003379,0.007286,150.000000,0.124583,blues
0.101382,0.020547,3.180084,0.192392,0.199897,0.943341,0.005671,0.167880,-23.914563,1.886832,0.663070,0.468773,0.121535,0.108786,-0.087864,0.095290,-0.033235,-0.054811,0.120964,-0.024831,0.061820,0.022329,0.004084,0.038051,0.009082,0.036533,0.011588,0.042442,0.001958,0.007587,0.017789,0.037586,0.003155,0.025471,0.033902,0.010278,0.092254,0.029479,0.021256,0.370721,0.002948,0.089596,0.926791,0.444608,0.334855,0.281400,0.298334,0.261405,0.272466,0.261108,0.233751,0.221360,0.232861,0.236170,0.222407,0.019089,0.005705,0.027784,0.009678,0.026404,0.013743,0.033057,0.004120,0.008362,0.015301,0.024314,0.004050,0.008464,171.428571,0.099589,blues
0.040541,0.016930,3.131918,0.134251,0.195864,0.188815,0.009439,0.046774,-26.299971,3.418399,1.090501,0.596699,-0.093949,-0.065217,-0.243138,-0.069454,-0.105174,-0.029886,0.083954,0.011159,0.182967,0.015852,0.000946,0.042465,0.029554,0.048868,0.032339,0.042134,0.000138,0.007296,0.024056,0.027618,0.002600,0.035522,0.022857,0.006960,0.109255,0.040318,0.027117,0.189152,0.007130,0.054411,0.903057,0.420482,0.351870,0.268444,0.219755,0.201953,0.201240,0.211393,0.191946,0.178435,0.199626,0.183559,0.173019,0.016982,0.001114,0.025074,0.024102,0.030781,0.032081,0.027959,0.000136,0.007531,0.020463,0.019909,0.002947,0.008909,240.000000,0.079812,blues
0.088559,0.036064,3.094386,0.176458,0.191304,0.820516,0.007424,0.133982,-23.524385,1.706130,0.708630,0.583304,0.005859,0.230301,-0.080767,-0.010341,-0.171177,0.102685,0.027846,0.152398,-0.011451,0.010301,0.002901,0.059971,0.017811,0.038347,0.009504,0.052729,0.002323,0.006968,0.013992,0.040030,0.001791,0.031868,0.032430,0.025451,0.195330,0.027911,0.018489,0.369982,0.003439,0.074736,1.168098,0.474594,0.376734,0.294865,0.288018,0.233228,0.204896,0.225663,0.216549,0.236285,0.229207,0.214722,0.210689,0.010093,0.003868,0.058113,0.016896,0.027886,0.009170,0.042569,0.003889,0.009063,0.010752,0.032130,0.002303,0.013426,133.333333,0.166004,blues
0.107824,0.042116,3.188415,0.181999,0.181732,0.999929,0.006204,0.195814,-22.544258,1.481665,0.569181,-0.020736,0.197066,0.356846,-0.118238,-0.074755,0.065282,0.243392,-0.085264,0.159053,0.088506,0.011913,0.003359,0.047713,0.011671,0.015389,0.010938,0.050781,0.004596,0.008953,0.012019,0.048289,0.007109,0.027609,0.028251,0.020732,0.099997,0.022114,0.018215,0.304014,0.002773,0.068696,0.725818,0.292644,0.280775,0.272519,0.254736,0.251100,0.252212,0.272400,0.281000,0.236597,0.260226,0.202833,0.176318,0.010550,0.004089,0.040483,0.010772,0.011317,0.009081,0.041649,0.006981,0.010955,0.010351,0.038138,0.009280,0.011647,200.000000,0.129630,blues
0.069841,0.011317,3.104416,0.148211,0.179749,0.570447,0.008856,0.103782,-26.853118,2.145218,0.909409,0.437983,0.252042,0.184547,0.017827,-0.194320,-0.043048,0.133371,-0.124284,0.055247,0.198498,0.037722,0.000692,0.089393,0.011383,0.027215,0.006827,0.066476,0.001115,0.003183,0.006708,0.033181,0.002944,0.044764,0.040528,0.013501,0.207314,0.041571,0.028510,0.373788,0.007675,0.080605,1.623000,0.602647,0.347889,0.353172,0.277772,0.221819,0.228340,0.230057,0.256761,0.236685,0.210095,0.227414,0.224994,0.036349,0.000871,0.060879,0.018096,0.023344,0.006860,0.047945,0.001632,0.003640,0.006836,0.027101,0.003362,0.015772,150.000000,0.096065,blues
0.138127,0.029064,3.156650,0.198688,0.181723,1.313237,0.006394,0.232440,-23.500065,1.112049,0.521673,0.119705,0.065356,0.206809,-0.030602,-0.062205,-0.154452,0.098058,-0.101422,0.181505,0.204437,0.011597,0.003741,0.053414,0.009106,0.017312,0.012544,0.052701,0.002251,0.005680,0.008662,0.030028,0.003202,0.026363,0.040593,0.020961,0.171811,0.029124,0.019126,0.380258,0.003299,0.078607,1.196254,0.437078,0.465248,0.341378,0.298833,0.264228,0.254870,0.267325,0.265579,0.234373,0.249326,0.225427,0.257336,0.012844,0.004767,0.051017,0.009819,0.015398,0.013356,0.042010,0.003078,0.006368,0.008588,0.027674,0.004329,0.014184,200.000000,0.090625,blues
0.108362,0.040818,3.129519,0.187616,0.186126,1.083380,0.006069,0.186681,-22.856530,1.413048,0.879097,0.310232,0.072362,0.518265,0.009691,-0.046038,-0.141101,0.091363,0.000292,0.220279,0.050432,0.010085,0.002276,0.066787,0.006777,0.025431,0.011160,0.052917,0.003560,0.004188,0.014540,0.033916,0.003256,0.027541,0.037936,0.024183,0.129734,0.030556,0.020586,0.387747,0.002310,0.084802,1.029444,0.410522,0.371528,0.285749,0.278558,0.315504,0.237374,0.224075,0.221066,0.206688,0.206841,0.204315,0.191587,0.009786,0.002712,0.042983,0.006687,0.017332,0.010472,0.037996,0.005931,0.004404,0.012006,0.025688,0.004236,0.011425,171.428571,0.142578,blues
0.115242,0.029871,3.089551,0.186590,0.184445,1.058761,0.007491,0.190519,-23.983392,1.300075,0.628306,0.234335,0.147082,0.166486,-0.042260,-0.069413,-0.051263,0.215673,-0.096355,0.074798,0.106367,0.017303,0.001770,0.071275,0.011871,0.019809,0.007893,0.059366,0.003354,0.004404,0.006828,0.039181,0.004561,0.033653,0.039413,0.025913,0.216434,0.030372,0.021415,0.412754,0.004140,0.087504,1.375433,0.480014,0.409968,0.291876,0.301202,0.252199,0.230995,0.248802,0.244647,0.242638,0.231949,0.234542,0.224468,0.016658,0.002341,0.059807,0.014771,0.018942,0.007529,0.053965,0.004595,0.004713,0.007023,0.030958,0.006383,0.016270,133.333333,0.136131,blues
0.080111,0.022462,3.113439,0.168762,0.192451,0.677726,0.007135,0.135297,-24.990779,2.041159,0.723076,0.438346,0.166098,0.168643,-0.094437,-0.063897,0.000273,0.149612,-0.008906,0.076905,0.069519,0.019964,0.001838,0.056848,0.014096,0.019250,0.005778,0.055878,0.002963,0.004530,0.010493,0.080554,0.002189,0.041269,0.036939,0.019571,0.162452,0.038265,0.022189,0.358880,0.006485,0.093694,1.131433,0.473415,0.403149,0.309684,0.283644,0.248966,0.202335,0.210109,0.227087,0.204793,0.204277,0.236811,0.204080,0.021718,0.002280,0.042113,0.010193,0.015470,0.005947,0.049179,0.004333,0.005043,0.009594,0.057387,0.002580,0.015411,150.000000,0.113208,blues
0.095741,0.036847,3.109191,0.175285,0.181752,0.926300,0.007225,0.163937,-23.461938,1.541123,0.798449,0.434316,0.075600,0.307223,-0.110394,0.023316,-0.072630,0.151349,-0.054431,0.133276,-0.050222,0.012910,0.002954,0.050055,0.014466,0.027284,0.009023,0.049675,0.002058,0.004997,0.014182,0.054927,0.002367,0.031409,0.037150,0.024295,0.178138,0.033501,0.024476,0.410223,0.003749,0.089828,1.315076,0.505447,0.478336,0.306238,0.304306,0.275839,0.226186,0.268531,0.243732,0.265123,0.237698,0.203734,0.222970,0.012459,0.004325,0.046553,0.015664,0.020934,0.009058,0.044853,0.003456,0.005883,0.013035,0.041880,0.002857,0.014668,171.428571,0.133595,blues
0.106892,0.027726,3.144598,0.187419,0.189671,1.004644,0.006369,0.187021,-23.848758,1.663687,0.543898,-0.021825,-0.134387,0.048745,0.043474,-0.223391,-0.223405,0.075523,-0.008342,0.129086,0.137914,0.013780,0.002559,0.048042,0.019500,0.018817,0.024733,0.057557,0.002975,0.009453,0.010202,0.035867,0.003220,0.030528,0.036625,0.024093,0.169480,0.030294,0.020641,0.388545,0.003604,0.089241,1.222696,0.485945,0.347835,0.286691,0.307225,0.249390,0.255423,0.256529,0.272188,0.243654,0.236680,0.264141,0.229501,0.013703,0.004412,0.051307,0.018661,0.015917,0.024847,0.041075,0.003194,0.009912,0.010132,0.026609,0.003966,0.013238,109.090909,0.096234,blues
0.142738,0.033722,3.095897,0.203916,0.192626,1.173276,0.007136,0.228198,-23.821759,1.498382,0.904042,0.104257,0.187789,0.227960,-0.052224,-0.154451,-0.079948,0.069408,-0.115484,0.135932,0.160982,0.019885,0.002149,0.057967,0.011439,0.019846,0.011835,0.058098,0.003178,0.003245,0.006994,0.036676,0.002959,0.030143,0.050523,0.030799,0.194297,0.033604,0.017291,0.444746,0.004049,0.096243,1.222259,0.444332,0.343702,0.306899,0.296835,0.245229,0.219187,0.218670,0.248432,0.251905,0.216949,0.239078,0.221895,0.022354,0.003138,0.052155,0.014924,0.015984,0.012373,0.051068,0.004276,0.003278,0.007035,0.028603,0.003180,0.015010,200.000000,0.116302,blues
0.100686,0.046101,3.106888,0.178940,0.184440,0.982394,0.006960,0.161255,-22.899144,1.492361,0.805097,0.487877,0.066610,0.291505,0.007253,-0.032492,-0.079550,0.206958,-0.059333,0.174019,0.055201,0.010270,0.003332,0.072391,0.007373,0.023806,0.008413,0.053116,0.003025,0.005370,0.015767,0.042080,0.002350,0.030872,0.030668,0.027826,0.154175,0.023013,0.018378,0.344557,0.002791,0.064673,0.926717,0.387476,0.385503,0.292790,0.283899,0.261777,0.206338,0.220503,0.240818,0.204533,0.201997,0.193373,0.204518,0.010378,0.005153,0.051110,0.007670,0.016078,0.009170,0.039664,0.004024,0.006152,0.012142,0.032423,0.003066,0.012184,150.000000,0.132338,blues
0.168029,0.040631,3.180478,0.229935,0.202779,1.520895,0.004865,0.326895,-22.828424,1.614583,0.811454,0.159070,0.360357,0.168020,0.069356,0.053125,-0.117787,-0.189275,0.089499,0.013909,0.004761,0.024527,0.001573,0.039521,0.013132,0.020408,0.005475,0.034062,0.001535,0.004318,0.015819,0.028842,0.002838,0.020657,0.050061,0.016357,0.112502,0.029303,0.015725,0.472132,0.002030,0.099579,0.696626,0.426390,0.257087,0.229078,0.222098,0.244179,0.224324,0.220698,0.224854,0.239859,0.224806,0.221208,0.181151,0.020204,0.001561,0.026852,0.012229,0.014135,0.004005,0.024438,0.001565,0.003476,0.012979,0.020355,0.002715,0.008391,200.000000,0.130224,blues
0.120993,0.037710,3.186334,0.204367,0.196300,1.104588,0.007759,0.217812,-23.517295,1.671012,0.163356,0.345766,0.324885,0.074110,-0.093114,0.014623,0.135335,0.228748,-0.026491,0.089296,-0.068249,0.007819,0.003250,0.030525,0.013952,0.026471,0.006148,0.029688,0.001155,0.007557,0.010366,0.039187,0.013016,0.025530,0.046667,0.018223,0.155288,0.035577,0.016248,0.457646,0.004268,0.112598,1.025337,0.621862,0.479623,0.369434,0.298255,0.295001,0.338813,0.287485,0.315394,0.289687,0.253425,0.255038,0.214042,0.007916,0.004886,0.032185,0.016747,0.026835,0.008291,0.025401,0.001949,0.009965,0.011214,0.038959,0.014000,0.011687,109.090909,0.113071,blues
0.162097,0.023719,3.196761,0.246421,0.215140,1.335575,0.005317,0.313336,-24.254706,1.728375,0.058120,-0.095299,0.190804,0.194767,-0.234195,-0.057686,0.014808,0.011170,-0.035349,-0.000977,-0.028258,0.012337,0.006114,0.019767,0.007280,0.029559,0.009122,0.037471,0.005103,0.006641,0.013764,0.020042,0.007058,0.020934,0.047910,0.014150,0.144235,0.034500,0.015954,0.426843,0.002977,0.128047,1.126381,0.579436,0.356684,0.321354,0.263367,0.301274,0.289906,0.268719,0.275360,0.260746,0.270568,0.235913,0.227899,0.013874,0.007617,0.023357,0.006894,0.024834,0.008626,0.028240,0.006875,0.008738,0.013592,0.020431,0.011443,0.009994,150.000000,0.083864,blues
